step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
30,4278.905119695,0.00027638899973680964,"[0.00014694697990575226, -0.0003217406105592523, -0.002035590321012755, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003217406105592523, -0.002035590321012755]","[0.00014694697990575226, -0.0003217406105592523, -0.002035590321012755]","[-0.0757096799553982, 0.2, 0.02565359014937346]","[0.0001469469799057488, -0.0012371352997694873, -0.002035590321012755]",0,0.9960805741424679,0.002066092541583574,0.002066092541583574,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003217406105592523, -0.002035590321012755]","[0.00014694697990575226, -0.0003217406105592523, -0.002035590321012755]",0.002066092541583574,0.002066092541583574,0.002066092541583574,0.0,8.92064243274335e-05
31,4290.770320184,0.0002730719997998676,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.0759441713007736, 0.2, 0.02591766517164954]","[0.00024326690034393028, -0.001212671303832652, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.00013128333182282786
32,4302.133580513,0.0002822799997375114,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07601228521069169, 0.2, 0.026271822225730615]","[0.0001469469799057488, -0.0011824960589642552, -0.0021043397544600155]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,9.631992043817629e-05
33,4313.395628707,0.0002702270003283047,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07580980406544219, 0.2, 0.026583642261141127]","[0.0001469469799057488, -0.0011394221920482117, -0.0021043397544600155]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.0
34,4325.383640505,0.00021950200061837677,"[0.00014694697990575226, -0.00026489607219392524, -0.001898091454118232, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.00026489607219392524, -0.001898091454118232]","[0.00014694697990575226, -0.00026489607219392524, -0.001898091454118232]","[-0.07543640533257288, 0.2, 0.026895683561292003]","[0.0001469469799057488, -0.001127053445660553, -0.0018980914541182337]",0,0.9960802859007452,0.001922111992617458,0.001922111992617458,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.00026489607219392524, -0.001898091454118232]","[0.00014694697990575226, -0.00026489607219392524, -0.001898091454118232]",0.001922111992617458,0.001922111992617458,0.001922111992617458,0.0,0.00023550704355017115
35,4337.616800188,0.00032429900056740735,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07480705874450547, 0.2, 0.026847258918098423]","[0.0001469469799057488, -0.0011272172782828271, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.00023550704355017115
36,4349.837031246,0.00021739800013165222,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.0740156018933868, 0.2, 0.026937980337191816]","[0.0001469469799057488, -0.0012202204400318661, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.0
37,4361.748832095,0.0002776810006253072,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07326406908506619, 0.2, 0.02655752900950338]","[0.0001469469799057488, -0.0012899309734036302, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.0
38,4373.186935965,0.0002399300001343363,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.0733710830905766, 0.2, 0.026193557028462565]","[0.0001469469799057488, -0.0013688629906696836, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,0.0
39,4385.533342553,0.0002700869999898714,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07348364595312251, 0.2, 0.025906884650843585]","[0.00024326690034393028, -0.0016208567839051113, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,9.631992043817629e-05
40,4397.148011453,0.0002940219992524362,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07362387299805517, 0.2, 0.025670120186368307]","[0.00024326690034393028, -0.0016435033780839714, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
41,4409.431291422,0.0002827910002451972,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07373721963622516, 0.2, 0.02559629387902325]","[0.00024326690034393028, -0.001519349784705526, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
42,4421.589281182,0.000279844999568013,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[-0.07378546276885159, 0.2, 0.02581922165201471]","[0.0001469469799057488, -0.001419594977681543, -0.002104339754460012]",0,0.9960807369945118,0.002143167266475134,0.002143167266475134,0.0,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]","[0.00014694697990575226, -0.0003785851489245785, -0.0021043397544600138]",0.002143167266475134,0.002143167266475134,0.002143167266475134,0.0,9.631992043817629e-05
43,4433.240792998,0.00021129600008862326,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07364543632308417, 0.2, 0.026076308064412697]","[0.00024326690034393028, -0.0013476725412087665, -0.002104339754460012]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,9.631992043817629e-05
44,4445.393619918,0.0002029209999818704,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[-0.07385837841055476, 0.2, 0.025848048371158096]","[0.00024326690034393028, -0.0015550304510126567, -0.0021043397544600155]",0,0.99608075586114,0.0021519180518760513,0.0021519180518760513,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]",0.0021519180518760513,0.0021519180518760513,0.0021519180518760513,0.0,0.0
